customer_id,customer_name,age,age_group,gender,city,state,customer_type,registration_date,email,phone,is_active,total_lifetime_value
1872,Jatin Ramanathan,47,46-60,Female,Pune,Maharashtra,Regular,2024-10-17,cdash@example.com,+91-8196462649,True,51597.47
1873,Ganga Mistry,38,36-45,Male,Pune,Maharashtra,New,2024-08-08,psarna@example.com,+91-8941229602,True,296248.33
1874,Bhavya Reddy,46,46-60,Male,Hyderabad,Telangana,Regular,2025-01-10,email_not_provided@unknown.com,+91-8654829889,True,33542.66
1875,Neel Srivastava,27,26-35,Male,Chennai,Tamil Nadu,Regular,2024-06-25,email_not_provided@unknown.com,+91-7036443958,True,442031.17
1876,Om Thaker,25,18-25,Female,Kolkata,West Bengal,VIP,2024-12-16,sanghvisanya@example.com,+91-8437661772,True,544519.87
1877,Omya Rai,21,18-25,Female,Kolkata,West Bengal,Churned,2024-07-15,crajagopal@example.com,+91-8499094663,False,0.0
1878,Laksh Mitra,54,46-60,Female,Kolkata,West Bengal,Regular,2024-10-26,janya98@example.net,+91-7681723514,True,89615.7
1879,Vyanjana Ranganathan,58,46-60,Female,Delhi,Delhi,Regular,2025-01-02,email_not_provided@unknown.com,+91-8160414066,True,10304.17
1880,Qasim Pandit,57,46-60,Female,Bangalore,Karnataka,VIP,2025-01-02,chandom@example.org,+91-7979552831,True,12320.37
1881,Netra Doshi,49,46-60,Male,Kolkata,West Bengal,New,2024-04-17,lahluwalia@example.org,+91-9372873422,True,25958.56
1882,Neel Wable,68,60+,Female,Chennai,Tamil Nadu,Regular,2024-07-31,wazir05@example.net,+91-8655813563,True,61109.63
1883,Oeshi Sachdev,41,36-45,Male,Chennai,Tamil Nadu,Regular,2024-07-06,hemanginibaral@example.com,+91-7715142485,True,381743.41
1884,Upma Raj,26,26-35,Female,Pune,Maharashtra,New,2025-10-03,niharika40@example.com,+91-9536671546,True,190378.86
1885,Kevin Dutta,66,60+,Female,Mumbai,Maharashtra,Regular,2024-09-26,eiravati00@example.net,+91-7975744927,True,2564.25
1886,Ojas Bedi,59,46-60,Male,Pune,Maharashtra,Regular,2025-05-02,eeshakhurana@example.net,+91-8522905105,True,35003.16
1887,Eiravati Tak,31,26-35,Female,Patna,Bihar,Regular,2024-05-31,veer44@example.com,+91-7815232369,True,14990.53
1888,Bina Deep,48,46-60,Female,Delhi,Delhi,Regular,2025-03-17,ucchalbedi@example.net,+91-7705983899,True,29770.99
1889,Lopa Mani,47,46-60,Male,Mumbai,Maharashtra,Regular,2025-12-08,bghosh@example.net,+91-7659788943,True,6501.59
1890,Mohammed Palan,25,18-25,Female,Mumbai,Maharashtra,Regular,2025-02-12,hyohannan@example.com,+91-9582193586,True,421224.84
1891,Brinda Ahuja,45,36-45,Female,Mumbai,Maharashtra,Regular,2025-08-30,mramachandran@example.org,+91-8768025856,True,156534.71
1892,Krisha Bhavsar,25,18-25,Female,Patna,Bihar,New,2025-02-10,majumdarmichael@example.com,+91-8831579001,True,397219.02
1893,Mason Bail,70,60+,Male,Hyderabad,Telangana,Churned,2024-09-12,arjun82@example.net,+91-8939944495,False,0.0
1894,Bachittar Nanda,25,18-25,Female,Bangalore,Karnataka,New,2024-08-01,mammendivya@example.org,+91-7942900680,True,21752.2
1895,Simon Bail,63,60+,Male,Pune,Maharashtra,Regular,2024-04-03,nsankar@example.com,+91-7822937171,True,20725.31
1896,Nilima Kumar,46,46-60,Male,Mumbai,Maharashtra,Regular,2025-09-14,luckykaran@example.com,Phone Not Available,True,30761.93
1897,Balveer Sehgal,28,26-35,Male,Kolkata,West Bengal,Regular,2025-11-20,lkhalsa@example.com,+91-8865241418,True,329531.5
1898,Jasmit Chawla,47,46-60,Male,Patna,Bihar,New,2025-09-28,krisha76@example.org,+91-8629085798,True,12598.34
1899,David Sanghvi,42,36-45,Female,Patna,Bihar,Regular,2025-04-19,ukorpal@example.net,+91-8062474509,True,0.0
1900,Hemal Peri,34,26-35,Female,Kolkata,West Bengal,New,2025-08-13,chaitanya94@example.net,+91-9890698509,True,57477.48
1901,Imaran Khalsa,20,18-25,Male,Patna,Bihar,Regular,2026-01-14,vinayazachariah@example.com,+91-9099650007,True,0.0
1902,Pooja Mitra,45,36-45,Male,Patna,Bihar,New,2025-07-12,tarakrajagopalan@example.com,+91-7899843178,True,23918.22
1903,Ishani Dasgupta,63,60+,Male,Bangalore,Karnataka,VIP,2024-09-29,chaayaradhakrishnan@example.org,+91-8204497568,True,5710.1
1904,Inaya Vyas,37,36-45,Male,Mumbai,Maharashtra,VIP,2024-05-13,harshtailor@example.org,+91-9925820716,True,672376.41
1905,Joshua Gopal,37,36-45,Female,Hyderabad,Telangana,New,2025-12-28,gchhabra@example.com,+91-9255769689,True,65768.27
1906,Manya Rout,18,18-25,Male,Kolkata,West Bengal,New,2025-11-03,bachittar11@example.com,+91-7513764717,True,152442.46
1907,Tanmayi Dugal,21,18-25,Male,Patna,Bihar,Regular,2025-09-05,ekaraj20@example.org,+91-8087316035,True,307392.09
1908,Xiti Apte,61,60+,Female,Kolkata,West Bengal,Regular,2025-05-31,robertbadal@example.org,+91-9782266747,True,89156.89
1909,Samar Dara,70,60+,Female,Mumbai,Maharashtra,VIP,2025-02-24,aashidar@example.net,+91-7332912980,True,23872.5
1910,Varsha Narain,48,46-60,Female,Pune,Maharashtra,Regular,2025-03-14,ssinghal@example.org,+91-9647470742,True,59383.2
1911,Girindra Nagar,65,60+,Male,Pune,Maharashtra,New,2025-02-03,farhan18@example.net,+91-8905303417,True,53156.87
1912,Anika Roy,54,46-60,Female,Kolkata,West Bengal,Regular,2024-10-25,divyashah@example.net,+91-7595106290,True,39513.03
1913,Yashawini Saxena,74,60+,Female,Patna,Bihar,VIP,2025-08-31,wghosh@example.net,+91-8212708270,True,12065.18
1914,Samuel Karnik,63,60+,Female,Patna,Bihar,New,2024-04-01,lukeborah@example.com,+91-8385191421,True,22608.8
1915,Gauri Ramaswamy,32,26-35,Male,Pune,Maharashtra,New,2025-01-28,neha46@example.net,+91-9355868129,True,25530.05
1916,Avni Pathak,57,46-60,Female,Mumbai,Maharashtra,New,2025-07-10,wbanerjee@example.org,+91-9269151272,True,42487.88
1917,Waida Deshmukh,31,26-35,Female,Hyderabad,Telangana,New,2025-08-01,daksh06@example.com,+91-7710207439,True,287964.42
1918,Lopa Kalla,68,60+,Male,Kolkata,West Bengal,New,2024-10-06,divyabuch@example.com,Phone Not Available,True,39393.14
1919,Jai Lala,19,18-25,Female,Pune,Maharashtra,Regular,2026-02-05,kkhosla@example.com,+91-7115871888,True,400141.16
1920,Lekha Chhabra,58,46-60,Female,Delhi,Delhi,Churned,2024-08-12,saneekaja@example.com,+91-7637509034,False,0.0
1921,Harini Pingle,54,46-60,Male,Hyderabad,Telangana,Churned,2025-05-01,email_not_provided@unknown.com,+91-8445279137,False,0.0
1922,Robert Sen,58,46-60,Female,Kolkata,West Bengal,VIP,2025-09-30,kkapoor@example.org,+91-9701314190,True,52250.66
1923,Dev Sodhi,46,46-60,Female,Kolkata,West Bengal,New,2025-11-08,fhegde@example.org,+91-7573404342,True,64245.16
1924,Kamala Dey,66,60+,Female,Chennai,Tamil Nadu,Regular,2024-10-01,lipikapandit@example.com,+91-7074828309,True,69694.5
1925,Devansh Mangat,54,46-60,Male,Chennai,Tamil Nadu,Regular,2024-12-16,issacdhriti@example.net,+91-9329195832,True,25326.46
1926,Shaurya Yogi,51,46-60,Female,Pune,Maharashtra,Churned,2025-08-21,vaishnavi98@example.org,+91-7291341511,False,0.0
1927,Dayita Singh,45,36-45,Male,Kolkata,West Bengal,Regular,2025-09-23,rishi25@example.org,+91-8925780336,True,0.0
1928,Utkarsh Comar,48,46-60,Female,Chennai,Tamil Nadu,New,2025-07-05,samaksh70@example.net,+91-8684939332,True,17409.82
1929,Ayush Madan,75,60+,Female,Mumbai,Maharashtra,New,2025-12-02,sarinchandresh@example.org,+91-7208106160,True,77696.45
1930,Jonathan Pingle,36,36-45,Female,Patna,Bihar,New,2024-08-02,maharajnicholas@example.org,+91-9447264295,True,208754.26
1931,Harita Din,46,46-60,Male,Kolkata,West Bengal,VIP,2024-08-01,wjohal@example.com,+91-9601978106,True,13151.82
1932,Krish Bhatia,34,26-35,Female,Pune,Maharashtra,New,2025-08-27,devika37@example.org,+91-9165045341,True,967443.73
1933,Dev Lala,30,26-35,Male,Patna,Bihar,Regular,2025-05-21,eagarwal@example.com,+91-9569995048,True,230515.06
1934,Ladli Master,62,60+,Female,Chennai,Tamil Nadu,Regular,2024-09-18,nbhatia@example.org,+91-7347454251,True,2574.12
1935,Vaishnavi Rajan,33,26-35,Female,Kolkata,West Bengal,Regular,2024-07-23,riyadoctor@example.org,+91-7577044207,True,215853.97
1936,Yatin Mani,31,26-35,Male,Delhi,Delhi,Regular,2025-07-21,anarula@example.net,+91-9499796679,True,395026.4
1937,Oeshi Mane,30,26-35,Male,Kolkata,West Bengal,VIP,2025-09-04,email_not_provided@unknown.com,+91-7776910395,True,551029.35
1938,Onveer Tandon,32,26-35,Female,Hyderabad,Telangana,VIP,2024-08-11,bpalan@example.net,+91-9894685318,True,209770.11
1939,Abha Walia,54,46-60,Male,Delhi,Delhi,Regular,2024-11-07,zdoshi@example.net,+91-8876396540,True,5705.7
1940,Kiaan Sastry,51,46-60,Male,Bangalore,Karnataka,VIP,2024-06-11,balhaar42@example.net,+91-7074655931,True,15481.94
1941,Amaira Hayer,23,18-25,Female,Hyderabad,Telangana,New,2024-10-12,ishanvidey@example.com,+91-8437283479,True,132445.97
1942,Samar Kamdar,62,60+,Female,Pune,Maharashtra,New,2025-12-14,widisha85@example.net,+91-8237221868,True,17826.45
1943,Champak Sankar,18,18-25,Female,Hyderabad,Telangana,New,2025-05-24,mitradiya@example.net,+91-9912138592,True,123954.0
1944,Reyansh Dyal,54,46-60,Male,Kolkata,West Bengal,Regular,2024-12-09,joshua95@example.net,+91-8326696004,True,14716.6
1945,Irya Chaudry,50,46-60,Male,Mumbai,Maharashtra,New,2024-05-26,prabhuchaaya@example.com,+91-8684010693,True,22727.49
1946,Hritik Sheth,67,60+,Female,Mumbai,Maharashtra,Regular,2024-04-03,email_not_provided@unknown.com,+91-9838079630,True,47985.85
1947,Raagini Puri,49,46-60,Female,Hyderabad,Telangana,Churned,2025-04-23,singhaldivya@example.com,+91-9609259331,False,0.0
1948,Vamakshi Gill,57,46-60,Female,Pune,Maharashtra,New,2026-01-13,aryan46@example.com,+91-8103805893,True,19608.1
1949,Agastya Patla,66,60+,Male,Pune,Maharashtra,New,2025-07-23,tanveerchada@example.org,+91-9367442181,True,42906.15
1950,Hema Krishnan,62,60+,Female,Hyderabad,Telangana,Regular,2024-06-25,wrideshdhillon@example.com,+91-8816115045,True,31055.4
1951,Divya Yohannan,61,60+,Female,Mumbai,Maharashtra,Regular,2024-05-03,tjha@example.org,+91-7345123577,True,0.0
1952,Karan Kari,31,26-35,Male,Kolkata,West Bengal,Regular,2024-10-27,shravyaagate@example.net,+91-7934359447,True,517281.6
1953,Chasmum Agarwal,72,60+,Female,Kolkata,West Bengal,Regular,2026-02-06,email_not_provided@unknown.com,+91-9410910962,True,40580.28
1954,Ojasvi More,42,36-45,Female,Chennai,Tamil Nadu,New,2025-08-22,loparoy@example.org,+91-7851404368,True,419134.32
1955,Charita Wadhwa,53,46-60,Male,Kolkata,West Bengal,Regular,2024-10-24,rachit37@example.org,+91-7507930387,True,38053.91
1956,Hredhaan Salvi,61,60+,Female,Pune,Maharashtra,Regular,2025-05-06,gopal03@example.com,+91-7837852473,True,14848.0
1957,Krishna Aggarwal,22,18-25,Male,Chennai,Tamil Nadu,New,2024-06-19,rattabishakha@example.org,+91-7260537306,True,246811.18
1958,Mugdha Konda,25,18-25,Male,Hyderabad,Telangana,New,2026-02-02,saharanbir@example.org,+91-7443099980,True,188985.27
1959,Waida Som,38,36-45,Female,Bangalore,Karnataka,New,2024-10-15,anitaborra@example.org,+91-7755319255,True,78182.96
1960,Anthony Bajaj,40,36-45,Male,Delhi,Delhi,New,2024-04-05,purohitati@example.org,+91-9398984175,True,599814.73
1961,Nikita Prakash,23,18-25,Female,Delhi,Delhi,VIP,2024-06-19,priyasoni@example.org,+91-7977380256,True,304946.76
1962,Ekantika Dhillon,33,26-35,Female,Chennai,Tamil Nadu,Regular,2024-12-01,samrasachi@example.net,+91-7257647231,True,237963.78
1963,Nitara Agarwal,53,46-60,Female,Patna,Bihar,New,2025-07-21,cprashad@example.net,+91-7748851123,True,45189.57
1964,Ojasvi Kannan,26,26-35,Male,Pune,Maharashtra,New,2025-02-04,dalaja82@example.com,+91-7267311458,True,191231.4
1965,Jagvi Vig,74,60+,Male,Hyderabad,Telangana,Regular,2024-02-26,tanmayigulati@example.org,+91-9304405001,True,31204.74
1966,Parth Chakrabarti,40,36-45,Female,Bangalore,Karnataka,Regular,2024-03-16,ekapad57@example.org,+91-8424581980,True,85958.0
1967,Eesha Mall,56,46-60,Male,Mumbai,Maharashtra,VIP,2024-06-26,ygokhale@example.com,+91-8556315863,True,14158.83
1968,Zaitra Dutta,33,26-35,Female,Pune,Maharashtra,Regular,2025-01-19,email_not_provided@unknown.com,+91-7822445292,True,6801.74
1969,Tara Khurana,29,26-35,Male,Delhi,Delhi,Churned,2025-10-23,thakurtriya@example.org,+91-7801083419,False,0.0
1970,Leela Sidhu,73,60+,Male,Delhi,Delhi,New,2024-02-29,contractorpatrick@example.org,Phone Not Available,True,12931.15
1971,Anusha Garde,50,46-60,Male,Delhi,Delhi,VIP,2024-03-23,madanyasti@example.com,+91-9922560011,True,45591.63
1972,Krishna Narula,40,36-45,Male,Patna,Bihar,Regular,2024-02-23,sanyabhakta@example.net,+91-8783285161,True,309835.1
1973,Gopal Gupta,25,18-25,Female,Bangalore,Karnataka,Churned,2024-05-16,llalla@example.com,+91-8261958971,False,0.0
1974,Gaurang Sachdev,56,46-60,Male,Patna,Bihar,VIP,2026-02-07,fshankar@example.net,+91-8076801796,True,11937.53
1975,Pavani Narain,37,36-45,Female,Bangalore,Karnataka,VIP,2025-02-16,anmol22@example.com,+91-9286821417,True,34565.96
1976,Fitan Sehgal,53,46-60,Male,Patna,Bihar,New,2026-01-20,vsharaf@example.net,+91-9486077919,True,15542.36
1977,Urvashi Bhatia,19,18-25,Female,Mumbai,Maharashtra,Regular,2025-01-26,bhavnarai@example.com,+91-8547681079,True,20100.48
1978,Damini Bora,45,36-45,Female,Patna,Bihar,Regular,2025-12-02,oloyal@example.org,+91-9586677191,True,0.0
1979,Kalpit Vala,43,36-45,Female,Mumbai,Maharashtra,Regular,2025-03-20,hmisra@example.net,+91-9352010248,True,311836.97
1980,Zehaan Sampath,29,26-35,Female,Pune,Maharashtra,VIP,2025-11-09,anaytalwar@example.net,+91-9948998368,True,753577.16
1981,Pushti Bahri,68,60+,Male,Hyderabad,Telangana,Regular,2024-06-08,chandaoscar@example.org,+91-8030970857,True,90166.99
1982,Aarini Dass,75,60+,Male,Mumbai,Maharashtra,New,2024-08-17,chakrikanagi@example.net,+91-8442139257,True,51791.65
1983,Harita Saxena,70,60+,Female,Chennai,Tamil Nadu,New,2025-06-06,moak@example.com,+91-7025368761,True,11410.18
1984,Karan Borde,35,26-35,Female,Hyderabad,Telangana,Regular,2024-12-16,ekantadin@example.com,+91-8553886044,True,451565.57
1985,Advay Sha,66,60+,Male,Patna,Bihar,Churned,2024-05-06,darchandani@example.org,+91-9880615852,False,0.0
1986,Barkha Kanda,23,18-25,Female,Kolkata,West Bengal,Regular,2025-07-18,saumya12@example.org,+91-7248156980,True,633803.2
1987,Ansh Agate,38,36-45,Female,Bangalore,Karnataka,Churned,2025-02-17,shankarmadhavi@example.org,+91-9973905109,False,0.0
1988,Gayathri Kanda,49,46-60,Female,Delhi,Delhi,VIP,2024-06-28,samarthmunshi@example.org,+91-8539480586,True,16848.47
1989,Lajita Doctor,19,18-25,Male,Bangalore,Karnataka,VIP,2025-07-17,gauravsaraf@example.com,+91-7876745159,True,174518.8
1990,Ekta Agate,50,46-60,Male,Hyderabad,Telangana,New,2025-07-21,keersudiksha@example.com,+91-7032568457,True,17228.73
1991,Raghav Modi,48,46-60,Female,Mumbai,Maharashtra,New,2025-02-23,gavinsankar@example.net,+91-8641582335,True,26519.2
1992,Charan Magar,62,60+,Male,Chennai,Tamil Nadu,Regular,2025-10-05,kakaradvika@example.org,+91-8161463396,True,9424.14
1993,Pranav Pall,50,46-60,Male,Patna,Bihar,Regular,2025-07-07,email_not_provided@unknown.com,+91-9721407102,True,80526.46
1994,Darika Bobal,53,46-60,Male,Patna,Bihar,Regular,2025-02-26,obains@example.com,+91-8495340423,True,26122.23
1995,Kai Srinivas,20,18-25,Male,Patna,Bihar,New,2024-12-30,omya30@example.com,+91-9592094084,True,18930.83
1996,Divya Natt,23,18-25,Female,Bangalore,Karnataka,Regular,2024-06-26,mayasami@example.com,+91-8357780890,True,14519.84
1997,Kalpit Modi,53,46-60,Male,Hyderabad,Telangana,Regular,2025-04-02,kamya24@example.com,+91-8303861410,True,9942.02
1998,Zaitra Madan,54,46-60,Female,Kolkata,West Bengal,Regular,2025-05-03,luke37@example.com,+91-7191717451,True,17239.15
1999,Dipta Minhas,37,36-45,Female,Chennai,Tamil Nadu,Regular,2025-02-24,mbaral@example.net,+91-9721846099,True,255053.85
2000,Falguni Mallick,72,60+,Male,Hyderabad,Telangana,Regular,2024-05-01,unniratta@example.org,+91-8261568712,True,16796.12
2001,Lohit Misra,51,46-60,Male,Pune,Maharashtra,New,2024-08-04,mnanda@example.org,+91-8554681580,True,69285.19
2002,Robert Dutt,25,18-25,Female,Hyderabad,Telangana,Regular,2025-08-30,goelmatthew@example.com,+91-9793051771,True,0.0
2003,Ekalinga Karnik,58,46-60,Male,Mumbai,Maharashtra,Regular,2024-03-12,champak37@example.org,+91-8209819186,True,23559.84
2004,Anya Khurana,31,26-35,Male,Mumbai,Maharashtra,VIP,2025-05-25,jacksuresh@example.com,+91-9262968586,True,396107.71
2005,Qarin Andra,46,46-60,Female,Mumbai,Maharashtra,New,2024-03-04,suhani74@example.net,+91-8243335077,True,10301.46
2006,Indrajit Acharya,45,36-45,Male,Patna,Bihar,New,2026-02-10,timothy79@example.com,+91-9673374710,True,548503.72
2007,Dalaja Kala,53,46-60,Female,Kolkata,West Bengal,Regular,2025-04-10,rajulekha@example.com,+91-8025637779,True,29009.21
2008,Amara Sethi,49,46-60,Male,Mumbai,Maharashtra,Churned,2024-08-25,pallaharshil@example.com,+91-9694837045,False,0.0
2009,Aradhana Vaidya,25,18-25,Male,Delhi,Delhi,New,2025-12-23,lkalla@example.com,+91-7517283347,True,125853.25
2010,Orinder Mohan,33,26-35,Female,Bangalore,Karnataka,New,2025-03-18,thomas18@example.net,+91-9993255585,True,81478.75
2011,Umang Anne,69,60+,Male,Kolkata,West Bengal,New,2024-06-03,aayushbutala@example.org,+91-7495244392,True,42706.06
2012,Aishani Sarraf,49,46-60,Female,Pune,Maharashtra,New,2025-12-17,email_not_provided@unknown.com,Phone Not Available,True,33520.59
2013,Matthew Kamdar,54,46-60,Female,Kolkata,West Bengal,Regular,2024-08-16,xalak69@example.net,+91-7789965955,True,108109.75
2014,Bishakha Mittal,21,18-25,Female,Pune,Maharashtra,VIP,2025-01-13,wmahajan@example.com,+91-8076991042,True,33471.06
2015,Aditya Sekhon,40,36-45,Male,Pune,Maharashtra,New,2025-12-26,xsoni@example.com,+91-8378877372,True,0.0
2016,Triya Randhawa,49,46-60,Female,Hyderabad,Telangana,Regular,2024-05-12,vansha19@example.org,+91-7285435336,True,33110.05
2017,Lipika Pandit,34,26-35,Male,Bangalore,Karnataka,Churned,2024-08-21,chaayakaur@example.net,+91-8375212043,False,0.0
2018,Nathan Andra,31,26-35,Male,Bangalore,Karnataka,Churned,2024-04-19,vedantbhat@example.net,+91-9120700797,False,0.0
2019,Sara Tailor,35,26-35,Female,Kolkata,West Bengal,Regular,2025-03-01,oviya88@example.com,+91-8687519557,True,347269.62
2020,Advay Krishnamurthy,44,36-45,Male,Delhi,Delhi,New,2024-07-03,abhiramkumar@example.com,+91-9722565683,True,272394.67
2021,Prisha Bhatia,68,60+,Male,Mumbai,Maharashtra,New,2024-12-16,jkar@example.com,+91-7828194304,True,22880.3
2022,Samesh Bahl,27,26-35,Female,Chennai,Tamil Nadu,New,2024-04-28,fcherian@example.org,+91-7086984562,True,516994.26
2023,Lopa Raja,28,26-35,Male,Chennai,Tamil Nadu,VIP,2025-12-04,alexanderuppal@example.com,+91-7271100948,True,513292.68
2024,Laksh Bail,56,46-60,Female,Patna,Bihar,VIP,2025-05-01,fmore@example.com,+91-8356699519,True,24125.53
2025,Banjeet Atwal,44,36-45,Male,Pune,Maharashtra,New,2024-10-19,luckytailor@example.org,+91-8689083668,True,384855.71
2026,Adya Buch,75,60+,Male,Patna,Bihar,VIP,2024-06-22,rehaan77@example.com,+91-8361508745,True,33935.09
2027,Wriddhish Ravi,54,46-60,Male,Delhi,Delhi,Regular,2024-04-04,faras07@example.com,+91-7173229767,True,10727.92
2028,Harini Deo,36,36-45,Female,Mumbai,Maharashtra,Regular,2024-04-08,gadeaadi@example.org,+91-9678634633,True,131101.29
2029,Chakrika Modi,20,18-25,Male,Bangalore,Karnataka,Regular,2026-02-06,advikpingle@example.com,+91-9369212478,True,798349.14
2030,Fitan Luthra,19,18-25,Female,Hyderabad,Telangana,New,2025-05-08,emunshi@example.com,Phone Not Available,True,556205.1
2031,Hemang Kaul,73,60+,Female,Pune,Maharashtra,Regular,2025-09-19,nvarughese@example.com,+91-8775678904,True,95016.33
2032,Saanvi Chatterjee,40,36-45,Female,Chennai,Tamil Nadu,New,2024-09-24,eesha03@example.org,+91-9016254342,True,159690.92
2033,Yauvani Ramanathan,43,36-45,Female,Patna,Bihar,New,2025-01-12,email_not_provided@unknown.com,+91-7403228295,True,363445.86
2034,Ekalinga Srinivasan,38,36-45,Male,Hyderabad,Telangana,New,2025-11-16,kevin79@example.com,+91-9166147110,True,210493.46
2035,Lakshmi Palla,37,36-45,Male,Chennai,Tamil Nadu,Regular,2024-07-19,abha72@example.org,+91-7453881904,True,62352.01
2036,Mohammed Cheema,56,46-60,Male,Chennai,Tamil Nadu,Regular,2024-10-07,kchokshi@example.net,+91-7756476212,True,51632.97
2037,Qushi Bath,60,46-60,Male,Pune,Maharashtra,New,2024-06-08,vanand@example.net,+91-8613196150,True,32831.65
2038,Sanaya Behl,21,18-25,Female,Mumbai,Maharashtra,New,2025-05-10,virkgirish@example.net,+91-8545996461,True,243324.13
2039,Gayathri Oza,70,60+,Female,Delhi,Delhi,Regular,2024-03-01,chakrabartivansha@example.com,+91-7239093704,True,9428.36
2040,Chakradev Dugal,38,36-45,Male,Chennai,Tamil Nadu,VIP,2024-12-20,sainimaanav@example.org,+91-9035541834,True,374337.56
2041,Ishaan Goyal,48,46-60,Male,Hyderabad,Telangana,New,2025-12-04,mekhalamore@example.net,+91-8546049029,True,51094.58
2042,Eshana Bhalla,75,60+,Female,Bangalore,Karnataka,Regular,2025-12-23,vyanjanasabharwal@example.com,+91-9754037196,True,32941.29
2043,Elijah Nadkarni,35,26-35,Female,Bangalore,Karnataka,Regular,2025-03-12,anyagill@example.net,+91-9656848166,True,181855.9
2044,Osha Bahl,65,60+,Male,Pune,Maharashtra,Regular,2024-12-20,bhavnabedi@example.net,+91-9308330231,True,98711.76
2045,Vihaan Bali,55,46-60,Female,Delhi,Delhi,New,2024-04-19,advika75@example.org,Phone Not Available,True,16671.23
2046,Ayush Misra,72,60+,Female,Hyderabad,Telangana,Regular,2024-05-05,email_not_provided@unknown.com,+91-8351912640,True,22603.54
2047,Arya Garg,29,26-35,Female,Pune,Maharashtra,New,2024-08-08,rushilprabhu@example.org,+91-9284488080,True,322351.0
2048,Vrinda Brar,58,46-60,Female,Hyderabad,Telangana,VIP,2026-01-04,kavya66@example.com,+91-7066822416,True,85097.25
2049,Ekbal Gopal,42,36-45,Female,Patna,Bihar,New,2025-12-27,kotaniharika@example.net,+91-8947816715,True,257342.76
2050,Arjun Contractor,22,18-25,Female,Chennai,Tamil Nadu,Regular,2025-10-03,murthydayita@example.net,+91-8538874398,True,164276.18
2051,Jhalak Pai,41,36-45,Female,Patna,Bihar,Churned,2025-07-03,orinder05@example.com,+91-9486702989,False,0.0
2052,Qadim Khanna,31,26-35,Male,Pune,Maharashtra,New,2024-04-09,fitan16@example.com,+91-8247108854,True,37486.03
2053,Mekhala Roy,64,60+,Female,Delhi,Delhi,New,2025-12-10,netrawalla@example.net,+91-7525173850,True,9511.48
2054,Vihaan Gulati,68,60+,Female,Mumbai,Maharashtra,Regular,2024-07-02,jbansal@example.org,Phone Not Available,True,15950.22
2055,Jairaj Dutta,73,60+,Female,Delhi,Delhi,VIP,2024-08-13,tnatt@example.org,+91-8150263877,True,4513.03
2056,Nitesh Nagarajan,36,36-45,Male,Kolkata,West Bengal,Churned,2025-03-16,rshah@example.org,+91-7412987367,False,0.0
2057,Isaiah Vasa,47,46-60,Male,Bangalore,Karnataka,New,2025-04-03,deolzilmil@example.org,+91-7786479463,True,31779.11
2058,Omaja Pandya,42,36-45,Male,Chennai,Tamil Nadu,Regular,2025-07-17,nilima70@example.org,+91-8987422503,True,541569.38
2059,Ekapad Chahal,50,46-60,Male,Hyderabad,Telangana,Regular,2025-11-30,kallahemani@example.net,+91-9452502884,True,22680.82
2060,Samesh Arya,62,60+,Male,Mumbai,Maharashtra,Regular,2025-10-30,umang68@example.org,+91-7448437416,True,0.0
2061,Shivansh Pai,54,46-60,Female,Delhi,Delhi,Regular,2024-08-28,badallekha@example.org,+91-8831502722,True,103088.09
2062,Panini Patil,19,18-25,Male,Delhi,Delhi,Regular,2024-09-11,mohammed73@example.net,Phone Not Available,True,80340.46
2063,Pahal Kapadia,61,60+,Male,Patna,Bihar,New,2024-03-05,darshseshadri@example.com,+91-7819638356,True,18339.18
2064,Patrick Deep,27,26-35,Female,Hyderabad,Telangana,Regular,2024-04-30,kbhatnagar@example.org,+91-8599366072,True,24343.96
2065,Rushil Kota,24,18-25,Male,Chennai,Tamil Nadu,Regular,2024-11-28,byohannan@example.com,+91-7408165237,True,103894.94
2066,Simon Pall,24,18-25,Male,Pune,Maharashtra,Regular,2026-01-11,urishillasibal@example.net,+91-9489873073,True,129310.45
2067,Qarin Murthy,56,46-60,Female,Delhi,Delhi,New,2025-02-21,umangmurthy@example.com,+91-7872277351,True,46208.76
2068,Caleb Chanda,25,18-25,Female,Kolkata,West Bengal,Regular,2025-09-05,vsalvi@example.org,+91-9271810188,True,430805.62
2069,Quincy Karnik,46,46-60,Male,Delhi,Delhi,Regular,2024-12-30,korpalunnati@example.net,+91-7537481985,True,24898.1
2070,Ekiya Karan,32,26-35,Male,Patna,Bihar,VIP,2025-10-16,warhinaidu@example.org,+91-7363099763,True,13673.84
2071,Amaira Upadhyay,35,26-35,Female,Patna,Bihar,New,2024-02-18,duberajeshri@example.com,+91-9504899376,True,865573.39
2072,Yutika Sawhney,34,26-35,Female,Chennai,Tamil Nadu,Regular,2025-06-17,cdhingra@example.net,+91-8142824333,True,540761.99
2073,Rushil Ram,33,26-35,Female,Kolkata,West Bengal,Regular,2025-07-01,email_not_provided@unknown.com,+91-7779067012,True,186107.12
2074,Jack Agrawal,60,46-60,Male,Kolkata,West Bengal,Regular,2025-11-20,sachivirk@example.com,+91-9303251296,True,23312.61
2075,Jhalak Taneja,67,60+,Male,Chennai,Tamil Nadu,Regular,2026-01-08,wriddhish53@example.org,+91-8219015872,True,55217.01
2076,Vasudha Ganesan,19,18-25,Female,Mumbai,Maharashtra,Regular,2025-12-27,keyasoman@example.com,+91-8681670479,True,130748.16
